,name,city,latitude,longitude,zipcode,ethnicity,price,rating
0,Bao Bun Hibachi,Atlanta,33.80116,-84.4147,30318,chinese,$,4.5
1,Little Bangkok,Atlanta,33.81593,-84.35219,30324,chinese,$$,4.0
2,Urban Wu,Atlanta,33.84671,-84.374065,30305,chinese,$$,4.0
3,Food Terminal,Atlanta,33.778829,-84.410034,30318,chinese,$$,4.5
4,Hibachi Buffet,Atlanta,33.841328,-84.327574,30329,chinese,$,4.5
5,Hsu's Atlanta,Atlanta,33.7595475225047,-84.3862326588608,30303,chinese,$$,4.0
6,Nova Sushi Bar & Asian Bistro,Atlanta,33.85299,-84.35853,30319,chinese,$$,4.0
7,Gu’s Kitchen,Atlanta,33.88443,-84.28765,30341,chinese,$$,4.0
8,Hai,Atlanta,33.792031,-84.286616,30033,chinese,$$,4.0
9,Jia,Atlanta,33.772372216316,-84.3658345460327,30308,chinese,$$,3.0
10,Kong's Kitchen,Atlanta,33.7976904,-84.3687105,30324,chinese,N/A,3.0
11,Chai Peking,Atlanta,33.815615,-84.313734,30329,chinese,$$,4.0
12,Sho Spicy,Atlanta,33.88946,-84.38167,30342,chinese,N/A,4.5
13,Lucky Thai,Atlanta,33.82799,-84.32658,30329,chinese,$$,4.5
14,Grand China Restaurant,Atlanta,33.8362756,-84.3817358,30305,chinese,$$,4.0
15,La Mei Zi,Atlanta,33.8927899012153,-84.2862031236291,30340,chinese,$$,4.5
16,Fortune Cookie,Atlanta,33.8265773256013,-84.33346297055229,30329,chinese,$$,3.5
17,J-Bistro,Atlanta,33.908047,-84.288187,30360,chinese,N/A,4.5
18,Hot Melody 煮烤官,Atlanta,33.8963309644377,-84.2811899999284,30340,chinese,N/A,4.0
19,Su's Chinese Cuisine,Atlanta,33.7963896243025,-84.371042422091,30324,chinese,$$,3.0
20,Gu's Dumplings,Atlanta,33.7567055924841,-84.3641988024076,30307,chinese,$$,3.5
21,Mamak,Atlanta,33.8934542170406,-84.2847600951791,30340,chinese,$$,4.0
22,Canton Buddha,Atlanta,33.8343211937348,-84.3836943412782,30305,chinese,$$,3.0
23,China Breeze,Atlanta,33.7528351,-84.3910083,30303,chinese,N/A,3.5
24,Chong Qing Hot Pot,Atlanta,33.890609,-84.299608,30341,chinese,$,4.5
25,Malaya,Atlanta,33.81025,-84.4161,30318,chinese,$$,3.5
26,LanZhou Ramen,Atlanta,33.8948178851,-84.2821337016,30340,chinese,$,4.0
27,The Orient,Atlanta,33.9055465,-84.4632755,30339,chinese,N/A,4.0
28,Tin Drum Asian Kitchen - Lindbergh Plaza,Atlanta,33.82569086,-84.36484507,30324,chinese,$,3.0
29,Panda Express,Atlanta,33.774016,-84.398895,30332,chinese,$,3.5
30,Good Harvest,Atlanta,33.892644,-84.284999,30340,chinese,N/A,4.0
31,Hot Duck,Atlanta,33.907889,-84.288139,30341,chinese,N/A,1.0
32,Golden Buddha Restaurant,Atlanta,33.81021,-84.30851,30033,chinese,$$,3.5
33,Chico and Chang,Atlanta,33.74066,-84.35842,30316,chinese,$$,3.5
34,Chin Chin - Howell Mill,Atlanta,33.8012432677404,-84.4134847458484,30318,chinese,$$,3.5
35,Phoenix and Dragon Chinese,Atlanta,33.8779296875,-84.3814468383789,30342,chinese,$$,1.5
36,J's Mini Hotpot Deluxe,Atlanta,33.8847048,-84.2879274,30341,chinese,$$,4.0
37,Hop Shing,Atlanta,33.8624265,-84.2881105,30345,chinese,$,4.0
38,BBQ Corner 2,Atlanta,33.8925134890166,-84.2849092656067,30340,chinese,$$,4.0
39,90 Kabob,Atlanta,33.8840478355957,-84.2873537912965,30341,chinese,$$,4.0
40,Man Chun Hong,Atlanta,33.9128292562414,-84.2619975283742,30340,chinese,$$,4.0
41,Hans,Atlanta,33.777105,-84.474263,30318,chinese,$,4.0
42,Yummy Spicy,Atlanta,33.89376,-84.28437,30340,chinese,$$,4.0
43,Northern China Eatery,Atlanta,33.89256,-84.2838,30340,chinese,$$,4.0
44,Tin Drum Asian Kitchen - Georgia Tech,Atlanta,33.7767118,-84.3897976,30308,chinese,$,3.0
45,Spicy GaGa Duck,Atlanta,33.89155,-84.28574,30340,chinese,$,4.0
46,China Kitchen,Atlanta,33.8933077021359,-84.2857074910156,30340,chinese,$,4.0
47,Rice Mac,Atlanta,33.7909075146705,-84.3074947061871,30033,chinese,$$,3.5
48,Chin Chin Chinese & Sushi Restaurant,Atlanta,33.856337511476,-84.3437239876842,30319,chinese,$$,3.0
49,Harmony Vegetarian Restaurant,Atlanta,33.884632,-84.287716,30341,chinese,$$,4.0
50,Lucky Buddha,Atlanta,33.7816549,-84.4045299,30318,chinese,$,2.0
51,Saigon Cafe,Atlanta,33.791335,-84.30575,30033,chinese,$$,3.5
52,Tin Drum Asian Kitchen - The Village at Druid Hills,Atlanta,33.82847419,-84.32893917,30329,chinese,$,3.0
53,Pagoda Chinese Restaurant,Atlanta,33.806839,-84.3668976,30324,chinese,$,2.5
54,Bismillah Grill And Chinese,Atlanta,33.86741,-84.30077,30341,chinese,$$,4.0
55,Canton House,Atlanta,33.882523,-84.289367,30341,chinese,$$,3.5
56,Hong Kong City,Atlanta,33.8584595,-84.3096619,30345,chinese,$,3.5
57,China Hot Pot,Atlanta,33.8913696896177,-84.2857840284705,30340,chinese,$$,4.0
58,Pyng Ho,Atlanta,33.7925301,-84.3055344,30033,chinese,$$,3.0
59,Bo Bo Garden,Atlanta,33.8937250070495,-84.2831826210022,30340,chinese,$$,3.5
60,Chinatown Food Court,Atlanta,33.8906524779475,-84.2997586727142,30341,chinese,$$,4.5
61,Fan T'Asia,Atlanta,33.887265,-84.470586,30339,chinese,N/A,3.5
62,Dim Sum Heaven,Atlanta,33.89378,-84.282927,30340,chinese,$,3.5
63,China Garden,Atlanta,33.7992432,-84.3708551,30324,chinese,$,2.5
64,Crazy Skewers,Atlanta,33.908005,-84.288075,30360,chinese,N/A,4.0
65,China Chef Cafe,Atlanta,33.71406,-84.345428,30316,chinese,$,5.0
66,New Dragon Chinese & Thai,Atlanta,33.8109817504883,-84.4257431030273,30318,chinese,$,3.0
67,Orient Express of Vinings,Atlanta,33.8661673,-84.4681176,30339,chinese,$$,3.5
68,East Wave Asian Fusion,Atlanta,33.756351,-84.389144,30303,chinese,$,3.5
69,Ginseng Cafe,Atlanta,33.7556929,-84.3896874,30303,chinese,$,4.0
70,China King Restaurant,Atlanta,33.721919,-84.348036,30316,chinese,$,3.5
71,New Lan Zhou Noodle,Atlanta,33.8906958073146,-84.2997064938153,30341,chinese,$,4.0
72,Kochi Maru,Atlanta,33.9087861,-84.2655288,30340,chinese,$$,3.5
73,Chinese Dhaba,Atlanta,33.798204,-84.28088,30033,chinese,$,3.5
74,Farmers Basket,Atlanta,33.8798003473078,-84.4674792233425,30339,chinese,$,4.0
75,Yumm Teriyaki,Atlanta,33.75237,-84.39222,30303,chinese,$,2.5
76,China Breeze,Atlanta,33.7573154005177,-84.3949866172088,30303,chinese,$,3.5
77,Lucky China,Atlanta,33.7707005484061,-84.3721553846557,30308,chinese,$,3.0
78,Hong Kong BBQ,Atlanta,33.8907484,-84.3001492,30341,chinese,$,4.0
79,China Cafeteria,Atlanta,33.738883972168,-84.4346160888672,30310,chinese,$,3.0
80,P.F. Chang's,Atlanta,33.8811404,-84.4686149955123,30339,chinese,$$,2.5
81,Chinatown Food Court,Atlanta,33.890573,-84.3000811,30341,chinese,N/A,5.0
82,Hua Mei,Atlanta,33.8906359003,-84.2996164512,30341,chinese,N/A,4.5
83,Best BBQ,Atlanta,33.888078,-84.288642,30341,chinese,$,3.5
84,Chin Chin II Chinese Restaurant,Atlanta,33.7729192,-84.3640217,30308,chinese,$$,3.0
85,China Feng,Atlanta,33.8369157982269,-84.3361180245493,30329,chinese,$$,3.0
86,Yen Jing,Atlanta,33.8973584638298,-84.2814016342163,30340,chinese,$$,3.5
87,Oriental Pearl Restaurant,Atlanta,33.891081,-84.2997658,30341,chinese,$$,3.5
88,Tin Drum Asian Kitchen - Sandy Springs,Atlanta,33.914944,-84.380185,30328,chinese,$,3.5
89,King Skewer,Atlanta,33.8932741413912,-84.2858273164222,30340,chinese,N/A,3.5
90,China Kitchen,Atlanta,33.8907484,-84.3001492,30341,chinese,$,4.0
91,Han’s Express,Atlanta,33.72202,-84.46539,30311,chinese,$,3.5
92,C & C Hot Wings,Atlanta,33.7140535466449,-84.3456674062528,30316,chinese,$,3.5
93,Ming's Bar B Que,Atlanta,33.8930899852978,-84.286122532639,30340,chinese,$,3.5
94,Wokdragon,Atlanta,33.8455044040459,-84.3610376081817,30326,chinese,$,3.5
95,Hong Kong Bakery,Atlanta,33.8937068014153,-84.2853449596634,30340,chinese,$,4.0
96,China Buffet,Atlanta,33.7936351,-84.274095,30033,chinese,$,3.0
97,Hong Kong City,Atlanta,33.73805,-84.41436,30310,chinese,$,3.0
98,Beijing Kabobs,Atlanta,33.891368,-84.285734,30340,chinese,$,3.5
99,USA Deli,Atlanta,33.74775,-84.3499,30316,chinese,$,4.0
100,Lucky China 8,Atlanta,33.763678,-84.411428,30314,chinese,N/A,1.5
101,Wonder Wok,Atlanta,33.7384051,-84.2805128,30032,chinese,$,3.5
102,China Moon Restaurant,Atlanta,33.864997,-84.470202,30339,chinese,$$,3.5
103,China Dragon,Atlanta,33.7741233,-84.3611591680708,30306,chinese,$,3.0
104,White Elephant,Atlanta,33.76198,-84.35854,30307,chinese,N/A,4.5
105,Chef Chen,Atlanta,33.83164,-84.49349,30080,chinese,$,3.5
106,Best Cajun Asian,Atlanta,33.755529,-84.3896734,30303,chinese,$,3.5
107,Lucky 101,Atlanta,33.756209,-84.390693,30303,chinese,$$$,1.0
108,Hunan Dragon 3,Atlanta,33.789815,-84.307892,30030,chinese,$,3.0
109,Mint Chinese & Thai,Atlanta,33.8673959,-84.3093251,30341,chinese,$$,3.5
110,First Wok,Atlanta,33.843848,-84.328388,30329,chinese,$,3.0
111,Panda Express,Atlanta,33.75273517,-84.38493117,30302,chinese,N/A,3.0
112,China Taste,Atlanta,33.8652613601996,-84.4925508680838,30303,chinese,$,3.5
113,House of Chan,Atlanta,33.8916682451963,-84.4769507646561,30080,chinese,$$,4.0
114,China Wok,Atlanta,33.8944375045371,-84.330271111084,30319,chinese,$,3.0
115,T1 Bento,Atlanta,33.907766,-84.289732,30341,chinese,$,4.0
116,Good Luck Gourmet,Atlanta,33.909176,-84.26888,30340,chinese,$$,3.5
117,Orient At Vinings,Atlanta,33.85978,-84.45559,30339,chinese,$$,3.5
118,Oriental Delight,Atlanta,33.809639,-84.39138,30309,chinese,$,2.0
119,Chopsticks,Atlanta,33.8142967224121,-84.3344268798828,30329,chinese,$,2.0
120,Saigon Cafe - Cumberland,Atlanta,33.8870397386265,-84.4755952779047,30080,chinese,$$,3.5
121,Taste Of Asia,Atlanta,33.762725,-84.385839,30303,chinese,$,2.5
122,Panda Express,Atlanta,33.9081651717424,-84.3787731975317,30358,chinese,$,2.5
123,Dragon Express,Atlanta,33.862099,-84.339229,30319,chinese,$,3.0
124,Ocean Garden,Atlanta,33.8907009,-84.3002039,30366,chinese,$,3.0
125,Tin Drum Asian Kitchen - Akers Mill Square,Atlanta,33.88280418,-84.46203338,30339,chinese,$,2.5
126,Dragon Palace,Atlanta,33.8373641967773,-84.3099136352539,30329,chinese,$,2.0
127,Great Wall Chinese Restaurant,Atlanta,33.905009,-84.465094,30067,chinese,N/A,3.5
128,Panda Express,Atlanta,33.846089,-84.254974,30084,chinese,$,3.0
129,Wok & Roll Chinese Restaurant,Atlanta,33.8884786472214,-84.3825270458406,30342,chinese,N/A,3.0
130,Wok N Roll,Atlanta,33.9106434777813,-84.3799874098872,30342,chinese,$$,2.5
131,China Sun Express,Atlanta,33.882363,-84.4664829,30339,chinese,N/A,1.5
132,Family Cafe,Atlanta,33.7944699,-84.26398,30079,chinese,$,3.0
133,Chin Chin,Atlanta,33.88414,-84.47384,30339,chinese,$$,3.0
134,Beijing House,Atlanta,33.907932,-84.287668,30341,chinese,$,3.5
135,Hong Kong Chinese Restaurant,Atlanta,33.8101626,-84.2722783,30033,chinese,$,2.5
136,Da San Yuan,Atlanta,33.8908434,-84.3000396,30341,chinese,N/A,3.0
137,Buffalo China,Atlanta,33.74143,-84.3496,30316,chinese,$,3.0
138,Chicken World,Atlanta,33.8931694,-84.2853699,30340,chinese,$,2.5
139,Top One Gourmet,Atlanta,33.890609,-84.299608,30341,chinese,$,3.5
140,Mandarin Express,Atlanta,33.88108,-84.470102,30339,chinese,$,2.0
141,Food Square,Atlanta,33.863718,-84.308082,30345,chinese,N/A,1.0
142,Panda Express,Atlanta,33.883518,-84.475148,30080,chinese,$,2.5
143,China Express,Atlanta,33.73285811514213,-84.28290030768193,30032,chinese,N/A,2.0
144,Lucky China Restaurant,Atlanta,33.8104286193848,-84.2707061767578,30033,chinese,$$,2.5
145,Mandarin Express Airport II,Atlanta,33.879734,-84.467499,30303,chinese,$,1.5
146,China Station,Atlanta,33.904705,-84.484545,30067,chinese,N/A,1.5
147,Panda House,Atlanta,33.910486,-84.266047,30340,chinese,N/A,2.0
148,Panda Express,Atlanta,33.90055,-84.47798,30067,chinese,$,3.0
149,Le Colonial - Atlanta,Atlanta,33.837408,-84.380267,30305,french,N/A,4.5
150,Bistro Niko,Atlanta,33.8466138235112,-84.3686171240814,30326,french,$$,4.0
151,Cooks & Soldiers,Atlanta,33.7860044228728,-84.4113549197128,30318,french,$$,4.5
152,Nikolai's Roof,Atlanta,33.76157,-84.38336,30303,french,$$$,4.0
153,Tiny Lou's,Atlanta,33.77336,-84.36135,30306,french,$$,4.0
154,Bread & Butterfly,Atlanta,33.7624231212812,-84.3580997362733,30307,french,$$,4.0
155,Atmosphere Bistro,Atlanta,33.79885,-84.36855,30324,french,$$$,4.0
156,Le Bilboquet,Atlanta,33.837729,-84.380301,30305,french,$$$,3.5
157,Anis Cafe & Bistro,Atlanta,33.8357638,-84.376597,30305,french,$$$,4.0
158,Cafe Lapin,Atlanta,33.8190064384197,-84.3869660513122,30305,french,$$,3.5
159,Petite Violette,Atlanta,33.84348,-84.31538,30329,french,$$$,3.5
160,By George,Atlanta,33.756947,-84.387816,30303,french,N/A,3.5
161,Paris Bistro,Atlanta,33.791717,-84.394655,30363,french,$,3.5
162,Petit Chou,Atlanta,33.7468297,-84.3658198,30312,french,$$,4.5
163,Babette's Cafe,Atlanta,33.7700112,-84.352256,30307,french,$$,4.0
164,Café Vendôme,Atlanta,33.889693,-84.38058,30342,french,$$,4.0
165,The Brasserie at Bazati,Atlanta,33.7704638695929,-84.361970834434,30306,french,N/A,3.5
166,Bazati,Atlanta,33.7703514430957,-84.3623656177145,30306,french,N/A,3.5
167,F & B Atlanta,Atlanta,33.8547,-84.35859,30326,french,$$$,3.5
168,Cafe Alsace,Atlanta,33.7755000018751,-84.2953847374044,30030,french,$$,4.0
169,285 Colonial Kitchen,Atlanta,33.905818,-84.379203,30342,french,N/A,4.5
170,Le Lapin,Atlanta,33.817,-84.37502,30305,french,$$,3.0
171,ATL Fried Chicken,Atlanta,33.75237,-84.39222,30303,french,N/A,2.0
172,Cafe Mims,Atlanta,33.77258,-84.3844699,30308,french,$$,3.5
173,Cafe Agora,Atlanta,33.839617,-84.377384,30305,greek,$$,4.0
174,Mediterranean Grill,Atlanta,33.78137,-84.36835,30308,greek,$,4.0
175,Pita Mediterranean Street Food,Atlanta,33.782891,-84.380213,30309,greek,$,4.0
176,Zoes Kitchen,Atlanta,33.827338368972,-84.3317817202377,30329,greek,$,4.0
177,Grecian Gyro,Atlanta,33.80084,-84.40836,30318,greek,N/A,4.0
178,Kyma,Atlanta,33.8398132324219,-84.3690795898438,30305,greek,$$$,4.0
179,Nick's Food To Go,Atlanta,33.7476257271798,-84.3797329408783,30312,greek,$$,4.5
180,Hovan Mediterranean Gourmet,Atlanta,33.8923732572431,-84.3255778261672,30319,greek,$,4.5
181,Taverna Plaka,Atlanta,33.8149,-84.353754,30324,greek,$$,3.5
182,Mr Everything Cafe,Atlanta,33.75496,-84.41703,30314,greek,$$,3.5
183,The Sivas,Atlanta,33.7761595298754,-84.3831407132901,30308,greek,$$,3.5
184,Zoes Kitchen,Atlanta,33.7888588414924,-84.3269670009613,30307,greek,$,3.5
185,Kafenio Avondale,Atlanta,33.775456,-84.278768,30030,greek,$$,4.5
186,Zoes Kitchen,Atlanta,33.8187960777596,-84.3878383142811,30305,greek,$,3.5
187,Santorini,Atlanta,33.8807146582033,-84.3803814520122,30342,greek,$$,4.0
188,Ali Baba,Atlanta,33.76357,-84.35035,30303,greek,$,4.0
189,Yalla,Atlanta,33.7568696426793,-84.3639634269837,30307,greek,$$,4.0
190,Zeus Greek Street Food,Atlanta,33.901915,-84.454731,30339,greek,$$,4.0
191,Midtown Diner,Atlanta,33.771619,-84.385129,30308,greek,N/A,3.0
192,Gyro Bros,Atlanta,33.7780006367365,-84.38463841933844,30308,greek,$,3.5
193,Mediterranean Grill,Atlanta,33.790722,-84.305121,30033,greek,$,3.5
194,Chris' Pizza,Atlanta,33.8157942982314,-84.3124202082123,30329,greek,$$,3.5
195,Athens Pizza,Atlanta,33.7919674326674,-84.3053645037048,30033,greek,$$,3.5
196,Zoes Kitchen,Atlanta,33.8557134,-84.3822648,30342,greek,$,3.0
197,Gyro Bros,Atlanta,33.77719,-84.3901,30308,greek,$,3.0
198,Zoes Kitchen,Atlanta,33.881278245625,-84.463215014066,30339,greek,$$,3.0
199,Gyro Bros,Atlanta,33.91474,-84.37877,30328,greek,$,3.5
200,Zoes Kitchen,Atlanta,33.794629,-84.287657,30033,greek,$,3.0
201,Cafe Delight,Atlanta,33.753601,-84.390145,30303,greek,$,3.5
202,Zoes Kitchen,Atlanta,33.884799,-84.315664,30341,greek,$$,2.5
203,Zoes Kitchen,Atlanta,33.914693,-84.379606,30328,greek,$,3.5
204,Tabla,Atlanta,33.7844012883052,-84.3851486871719,30309,indian,$$,4.0
205,Masti fun Indian Street Food,Atlanta,33.8145792129066,-84.310634758197,30329,indian,$$,4.0
206,Aamar Indian Cuisine,Atlanta,33.757311,-84.389912,30303,indian,$$,4.5
207,Jai Ho Indian Kitchen & Bar,Atlanta,33.79224,-84.36935,30324,indian,$$,4.5
208,Botiwalla,Atlanta,33.772869,-84.366016,30308,indian,$$,4.0
209,Blue India,Atlanta,33.7797200205361,-84.3835182227681,30309,indian,$$,4.0
210,Baraka Shawarma,Atlanta,33.7563422479846,-84.390687742543,30303,indian,$$,4.5
211,NaanStop,Atlanta,33.79268,-84.39701,30363,indian,N/A,3.5
212,Curry Up Now,Atlanta,33.79345,-84.28371,30033,indian,$$,4.5
213,Curry Up Now,Atlanta,33.74631,-84.35789,30316,indian,N/A,4.5
214,Touch,Atlanta,33.7859348008621,-84.4009537249804,30318,indian,$,3.5
215,NaanStop,Atlanta,33.847993,-84.374005,30305,indian,$,3.5
216,Bismillah Cafe,Atlanta,33.86071,-84.30943,30345,indian,$,4.5
217,Purnima Bangladeshi Cuisine,Atlanta,33.877123,-84.293591,30341,indian,$$,4.5
218,Chai Pani,Atlanta,33.7756235145349,-84.3027386162893,30030,indian,$$,4.0
219,Cafe Bombay,Atlanta,33.8283561298043,-84.3268966357462,30329,indian,$$,3.5
220,Himalayan Spice,Atlanta,33.8382387014427,-84.3108878365105,30329,indian,$$,4.0
