name,city,latitude,longitude,zipcode,ethnicity,price,rating
Intermezzo Carmine,Seattle,47.5988331,-122.3342651,98104,italian,$$,4.5
Cortina,Seattle,47.6104600592225,-122.332679320966,98101,italian,$$$,4.0
Il Terrazzo Carmine,Seattle,47.598694662445,-122.33460180661,98104,italian,$$$,4.5
Cinque Terre Ristorante,Seattle,47.6150169372559,-122.338088989258,98121,italian,$$,4.0
Italian Family Pizza,Seattle,47.6093542,-122.3255851,98104,italian,$$,4.0
Buca di Beppo Italian Restaurant,Seattle,47.6259414660436,-122.339061498642,98109,italian,$$,3.0
Assaggio Ristorante,Seattle,47.6132319867611,-122.340262457728,98121,italian,$$,4.0
Il Nido,Seattle,47.57845,-122.41104,98116,italian,N/A,4.0
Brunello Ristorante,Seattle,47.68065,-122.31765,98115,italian,$$,4.5
Little Lago,Seattle,47.64752,-122.3179,98102,italian,$$,4.5
Tulio,Seattle,47.60762,-122.33233,98101,italian,$$$,4.0
Princi,Seattle,47.6171057733938,-122.338028854631,98121,italian,$$,4.0
Tutta Bella Neapolitan Pizzeria - South Lake Union,Seattle,47.61826,-122.3376214,98121,italian,$$,4.0
Artusi,Seattle,47.61509,-122.31442,98122,italian,$$,4.0
Vito's,Seattle,47.608254,-122.327379,98104,italian,$$,4.0
84 Yesler,Seattle,47.60194330056465,-122.33513754291855,98104,italian,N/A,5.0
How to Cook a Wolf,Seattle,47.635889,-122.278226,98112,italian,N/A,4.0
San Fermo,Seattle,47.66722,-122.3845,98107,italian,$$,4.0
Salumi Artisan Cured Meats,Seattle,47.59898,-122.33269,98104,italian,$$,4.5
NoLIta,Seattle,47.672063,-122.376511,98107,italian,N/A,4.5
Pizza and Pasta Bar,Seattle,47.6093491748778,-122.341073313607,98101,italian,$$,4.5
Bizzarro Italian Cafe,Seattle,47.66195842952943,-122.34167609131404,98103,italian,$$,4.0
La Vita E Bella,Seattle,47.6149,-122.3475,98121,italian,$$,4.0
Vendemmia,Seattle,47.6122937491713,-122.289220162563,98122,italian,$$$,4.5
Lupo,Seattle,47.6591,-122.35023,98103,italian,$$,4.5
Tavolàta Stone Way,Seattle,47.651485,-122.343124,98103,italian,N/A,5.0
Rione XIII,Seattle,47.6220785,-122.3128054,98112,italian,$$,4.0
Mioposto,Seattle,47.57802,-122.28808,98144,italian,$$,4.0
Mioposto,Seattle,47.66863,-122.29048,98105,italian,$$,4.0
Mioposto,Seattle,47.586948,-122.237919,98040,italian,$$,4.0
Willmott's Ghost,Seattle,47.61547,-122.33962,98121,italian,$$,3.5
La Fontana Siciliana,Seattle,47.613146,-122.3449,98121,italian,$$,4.0
IL Bistro,Seattle,47.6086724281015,-122.340207843732,98101,italian,$$,4.0
Via Tribunali - Capitol Hill,Seattle,47.61386,-122.31986,98122,italian,$$,4.0
Staple & Fancy,Seattle,47.66354,-122.38007,98107,italian,$$$,4.0
The Independent Pizzeria,Seattle,47.636044,-122.277377,98112,italian,$$,4.0
Coltiva: Pizzeria e Barra,Seattle,47.6220140081721,-122.357994817344,98119,italian,$$,4.0
Bar Del Corso,Seattle,47.57544,-122.30956,98144,italian,$$,4.0
Mioposto,Seattle,47.584152,-122.386651,98116,italian,$$,4.0
La Rustica,Seattle,47.5674,-122.40933,98116,italian,$$$,4.0
Olympia Pizza and Spaghetti House III,Seattle,47.62383,-122.312445,98112,italian,$$,4.0
The Zouave Restaurant,Seattle,47.6756232,-122.29875,98115,italian,$$,4.5
Princi,Seattle,47.581182,-122.335728,98134,italian,N/A,3.5
Mamma Melina Ristorante + Pizzeria,Seattle,47.66642,-122.300812,98105,italian,$$,4.0
Bar Cantinetta,Seattle,47.623614,-122.29551,98112,italian,$$,4.5
Mondello Italian Restaurant,Seattle,47.64025,-122.39999,98199,italian,$$,4.0
Cafe Lago,Seattle,47.63973,-122.30226,98112,italian,$$,3.5
Fitchi House,Seattle,47.661223,-122.323806,98105,italian,N/A,4.0
Haymaker,Seattle,47.56072,-122.38657,98116,italian,N/A,4.0
Tutta Bella Neapolitan Pizzeria - Wallingford,Seattle,47.6604594196727,-122.342495150977,98103,italian,$$,4.0
Pasta Freska Italian Restaurant,Seattle,47.63293,-122.34093,98109,italian,$$$,3.5
Ristorante Picolinos,Seattle,47.675805,-122.398535,98107,italian,$$,4.0
Overcast Coffee Company,Seattle,47.62092,-122.31256,98112,italian,$,5.0
That's Amore! Italian Cafe,Seattle,47.58956,-122.29267,98144,italian,$$,4.5
Raccolto,Seattle,47.5651027485655,-122.387065950985,98116,italian,$$$,4.0
Primo Pizza Parlor,Seattle,47.60892,-122.32894,98101,italian,$$,4.0
Via Tribunali,Seattle,47.63219,-122.36131,98119,italian,$$,3.5
Daddy G's,Seattle,47.5845187,-122.3339691,98134,italian,$$,4.5
Piatti,Seattle,47.66214,-122.298042,98105,italian,$$,3.5
Pizzeria Credo,Seattle,47.5622433,-122.3866417,98116,italian,$$,4.5
Amante Pizza & Pasta,Seattle,47.6411809,-122.3203363,98102,italian,$$,3.0
Cantinetta,Seattle,47.65186,-122.33614,98103,italian,$$$,4.0
Varlamos Pizzeria,Seattle,47.6609615907563,-122.288446873426,98105,italian,$$,4.0
Pasta & Co,Seattle,47.66242,-122.29969,98105,italian,$$,3.5
La Medusa,Seattle,47.55843,-122.28555,98118,italian,$$$,4.0
Luigi's Italian Eatery,Seattle,47.60236,-122.33459,98104,italian,$$,3.5
Nine Pies Pizzeria,Seattle,47.5679230496817,-122.335252473016,98134,italian,$$,4.0
Ballard Pizza Company,Seattle,47.66457,-122.38123,98107,italian,$$,4.0
Olympic Pizza & Pasta,Seattle,47.67544,-122.31759,98115,italian,$$,4.5
Osteria la Spiga,Seattle,47.61381,-122.3171,98122,italian,$$,3.5
Mezzanotte,Seattle,47.54802,-122.31682,98108,italian,N/A,4.0
Pizza Pro,Seattle,47.60151,-122.33263,98104,italian,$,4.0
Bambino's Pizzeria,Seattle,47.6179,-122.34761,98121,italian,$$,3.5
The unique cafe and wine,Seattle,47.71836,-122.31853,98125,italian,$$,4.5
Cafe da Pino,Seattle,47.6756699,-122.30402,98115,italian,$$,4.0
Belltown Pizza,Seattle,47.6146,-122.34826,98121,italian,$$,3.5
Como,Seattle,47.65688,-122.20762,98033,italian,$$,3.5
Bella M'Briana Food Truck,Seattle,47.6653979,-122.3730986,98107,italian,N/A,5.0
Little Italy Seattle,Seattle,47.5983,-122.33429,98101,italian,$$,4.0
Princi,Seattle,47.61411,-122.32838,98101,italian,$$,4.0
GUSTA Sandwiches,Seattle,47.596704,-122.332085,98134,italian,$,5.0
Pizzeria 22,Seattle,47.58287,-122.3861,98116,italian,$$,4.0
Pogacha Restaurant & Bar,Seattle,47.586219425025895,-122.2340805,98040,italian,N/A,4.5
Olympia Pizza & Spaghetti House,Seattle,47.6324498138522,-122.356670322405,98109,italian,$$,3.5
Cornuto Pizzeria,Seattle,47.68273,-122.35509,98103,italian,$$,4.0
Salvatore Ristorante,Seattle,47.67307,-122.31706,98115,italian,$$,4.0
Tutta Bella Neapolitan Pizzeria - Columbia City,Seattle,47.5572052001953,-122.28443145752,98118,italian,$$,4.0
Carmine's,Seattle,47.6110455567363,-122.203940358497,98004,italian,$$$,4.0
Pegasus Pizza,Seattle,47.5786538179868,-122.411777750929,98116,italian,$$,3.5
Cafe Juanita,Seattle,47.707643288881,-122.21235120564,98034,italian,$$$$,4.5
Domani Pizzeria and Restaurant,Seattle,47.6328,-122.35739,98109,italian,$$,3.5
P.Za Kitchen,Seattle,47.6321563720703,-122.346694946289,98109,italian,N/A,3.5
Palermo-Ballard,Seattle,47.6684907,-122.382479,98107,italian,$$,4.0
Palermo Pizza & Pasta,Seattle,47.62193,-122.31252,98112,italian,$$,3.5
Purple Cafe Administrative Office,Seattle,47.60765,-122.3354,98101,italian,N/A,5.0
Soprano's Pizza & Pasta,Seattle,47.6397349,-122.3988436,98199,italian,$$,3.5
Stellar Pizza & Ale,Seattle,47.5529289,-122.3207779,98108,italian,$$,4.0
Elemental Pizza,Seattle,47.66345,-122.2991392,98105,italian,$$,3.5
Pizzuto's,Seattle,47.55605,-122.27004,98118,italian,$$,4.0
Santorini Pizza & Pasta,Seattle,47.7086219787598,-122.291160583496,98125,italian,$$,4.0
Veraci Pizza - Wedgwood,Seattle,47.6820841628724,-122.290276181749,98115,italian,$$,4.0
Alberonas Pizza & Pasta,Seattle,47.65401,-122.35966,98107,italian,$$,3.0
Soprano's Pizza & Pasta,Seattle,47.715677,-122.311954,98125,italian,$$,4.0
Patxi's Pizza,Seattle,47.666791,-122.384059,98107,italian,$$,3.5
Magnolia Pizza & Pasta,Seattle,47.656402,-122.384507,98199,italian,$,3.5
Lilac Cafe,Seattle,47.677203234847,-122.205421806537,98033,italian,$$,4.5
Soprano's Antico,Seattle,47.58153,-122.38621,98116,italian,$$,4.0
Spiro's Pizza & Pasta - Seattle,Seattle,47.57363,-122.38694,98116,italian,$$,3.5
Olympia Pizza & Spaghetti House II,Seattle,47.661795,-122.340997,98103,italian,$$,3.0
Veraci Pizza - Ballard,Seattle,47.66886,-122.36328,98107,italian,$$,4.0
Modena Pizza & Pasta,Seattle,47.68697,-122.31247,98115,italian,$$,4.0
Maggiano's Little Italy,Seattle,47.6172,-122.20061,98004,italian,$$,3.5
The Olive and Grape,Seattle,47.690898,-122.355005,98103,italian,$$,3.5
Tuscan Stone Pizza,Seattle,47.5849965893453,-122.233937271651,98040,italian,$$,4.0
Villa Verdi,Seattle,47.7188493836685,-122.295006215572,98125,italian,$$,3.5
Davinci's Pizza & Pasta,Seattle,47.6540107727051,-122.359664916992,98107,italian,N/A,2.0
Olive Garden Italian Restaurant,Seattle,47.7108688,-122.1895828,98034,italian,$$,3.0
Castello Pizza and Pasta,Seattle,47.57002,-122.29063,98144,italian,$$,3.0
Ristorante Paradiso,Seattle,47.67628742093419,-122.20618454110448,98033,italian,$$,4.0
Luciano's Pizza & Pasta,Seattle,47.58175,-122.38668,98116,italian,$$,3.5
Padrino's Pizza & Pasta,Seattle,47.64117,-122.32021,98102,italian,$$,2.5
Tutta Bella Neapolitan Pizzeria,Seattle,47.677838,-122.199202,98033,italian,N/A,4.5
Acropolis Pizza & Pasta,Seattle,47.67912,-122.19856,98033,italian,$$,4.0
Lagétta Pasta & Pub,Seattle,47.6819957532221,-122.344716996925,98103,italian,N/A,5.0
Chianti Italian Restaurant,Seattle,47.6758150340735,-122.209285,98033,italian,N/A,3.5
Mo's Pizza And Wine Dive,Seattle,47.5868427011226,-122.234500868566,98040,italian,$$,3.0
Olympia Pizza & Pasta,Seattle,47.55172,-122.36327,98106,italian,$$,3.0
Volterra,Seattle,47.675458,-122.205493,98033,italian,$$$,3.5
Center Table,Seattle,47.6592284,-122.3041797,98105,italian,N/A,2.0
Elemental Pizza,Seattle,47.6045299,-122.33061,98104,italian,$,3.0
Sahara Pizza,Seattle,47.5417709,-122.2250595,98040,italian,$$,3.5
Luciano's Pizza & Pasta,Seattle,47.710018157959,-122.300254821777,98125,italian,$$,3.0
Andiamo,Seattle,47.619202,-122.193453,98004,italian,$$,3.0
Topolino's Pizza,Seattle,47.6170502,-122.1981201,98004,italian,$$,3.5
Toscano,Seattle,47.6209451,-122.1964549,98004,italian,$$,3.0
Amante Pizza & Pasta,Seattle,47.70972,-122.23778,98034,italian,$$,3.5
Romio's Pizza & Pasta,Seattle,47.71156,-122.18821,98034,italian,$$,3.0
Luigi's Little Italy Tour,Seattle,47.601539,-122.335669,98104,italian,N/A,1.5
Cantinetta Bellevue,Seattle,47.610662,-122.204815,98004,italian,$$,3.5
Crosta,Seattle,47.61434,-122.200656,98004,italian,N/A,3.5
Katsu-ya Seattle,Seattle,47.619252,-122.338099,98109,japanese,N/A,5.0
Karaage Setsuna,Seattle,47.6150914,-122.3479382,98121,japanese,$$,4.5
Japonessa Sushi Cocina,Seattle,47.6079793649921,-122.339042355669,98101,japanese,$$,4.0
Azuki Handmade Japanese Udon Noodles,Seattle,47.6229001536734,-122.296861885308,98112,japanese,N/A,4.5
Ramen Danbo,Seattle,47.61548,-122.31594,98122,japanese,$$,4.5
Hannyatou,Seattle,47.65399,-122.34418,98103,japanese,N/A,5.0
Tsukushinbo,Seattle,47.59985,-122.32681,98104,japanese,$$,4.0
The Ballard Cut,Seattle,47.66661,-122.383652,98107,japanese,N/A,5.0
Kamonegi,Seattle,47.6540752,-122.3442198,98103,japanese,$$,4.0
wa’z,Seattle,47.61795,-122.34741,98121,japanese,$$$$,4.5
Umi Sake House,Seattle,47.61339,-122.34597,98121,japanese,$$,4.0
Taneda Sushi in Kaiseki,Seattle,47.62063,-122.32134,98102,japanese,$$$$,5.0
Rondo,Seattle,47.62075,-122.32048,98102,japanese,$$,4.0
Nana’s Green Tea,Seattle,47.61638,-122.33312,98101,japanese,$$,4.0
Tamari Bar,Seattle,47.61537,-122.32534,98122,japanese,$$,4.5
Sushi Kashiba,Seattle,47.6099251,-122.3415442,98101,japanese,$$$$,4.5
Momiji,Seattle,47.61482,-122.31657,98122,japanese,$$,4.0
Shiro's,Seattle,47.6147782162181,-122.347327076057,98121,japanese,$$$,4.5
Star Fusion & Bar,Seattle,47.624122,-122.320589,98102,japanese,$$,5.0
iconiq,Seattle,47.58966,-122.29267,98144,japanese,$$$,4.5
SAI Sushi & Sake,Seattle,47.62443,-122.35768,98119,japanese,N/A,5.0
Kokkaku,Seattle,47.66163,-122.33202,98103,japanese,$$$,4.0
Kizuki Ramen & Izakaya,Seattle,47.6153842629972,-122.327005895599,98122,japanese,$$,4.0
Fremont Bowl,Seattle,47.6590046,-122.3498476,98103,japanese,$$,4.5
Aburiya Bento House,Seattle,47.61131,-122.3448,98121,japanese,$$,4.5
Moon Tree Sushi And Tapas,Seattle,47.6239282335399,-122.355137126393,98109,japanese,$$,4.5
Wasabi Sushi & Izakaya,Seattle,47.614196,-122.346226,98121,japanese,$$,4.0
Teinei,Seattle,47.62326,-122.33113,98109,japanese,$$,4.0
Aoki Sushi & Grill,Seattle,47.6249214,-122.3211427,98102,japanese,N/A,5.0
Ooink,Seattle,47.6135201,-122.3219651,98122,japanese,$$,4.0
Koa,Seattle,47.66467,-122.3129,98105,japanese,$,4.5
Menya Musashi Tsukemen & Ramen,Seattle,47.61443,-122.32423,98122,japanese,$$,4.0
Hurry Curry of Tokyo - Seattle,Seattle,47.6219431458895,-122.339986880425,98109,japanese,$$,3.5
Maneki,Seattle,47.59974,-122.32614,98104,japanese,$$,4.0
Taku,Seattle,47.61429,-122.32306,98122,japanese,N/A,4.0
Tanuki Izakaya,Seattle,47.668352,-122.312777,98105,japanese,N/A,4.5
Musashi's,Seattle,47.66161,-122.34047,98103,japanese,$$,4.0
Midnite Ramen,Seattle,47.66666581707422,-122.37252435465055,98107,japanese,N/A,5.0
Betsu Ten Jin,Seattle,47.613391908156544,-122.319609959972,98122,japanese,$$,4.0
I Love Teriyaki,Seattle,47.648853,-122.343139,98103,japanese,$,4.5
Nuna Ramen,Seattle,47.651496887207,-122.35230255127,98103,japanese,$$,4.0
U:Don Fresh Japanese Noodle Station,Seattle,47.61588,-122.31655,98122,japanese,$$,4.0
Shinya Shokudo,Seattle,47.615391333,-122.346587,98121,japanese,N/A,4.0
Katsu Burger - Capitol Hill,Seattle,47.61341,-122.31659,98122,japanese,$$,4.0
Koibito Sushi & Teriyaki,Seattle,47.6298409,-122.3425522,98109,japanese,$,3.5
Sushi Blossom,Seattle,47.5977827,-122.3160863,98144,japanese,N/A,5.0
Teriyaki Bowl,Seattle,47.62618,-122.29156,98112,japanese,$,4.0
Ironsteak,Seattle,47.59766,-122.32527,98104,japanese,$$,4.0
Sushi Kanpai,Seattle,47.6073901355267,-122.327862605453,98104,japanese,$$,4.0
Nishino,Seattle,47.626865892007,-122.29180523016,98112,japanese,$$$,4.0
Sumo Express Japanese Cuisine,Seattle,47.620583,-122.321308,98102,japanese,N/A,4.5
Koku Cafe + Market,Seattle,47.63203,-122.35703,98109,japanese,$$,4.5
I Love Sushi On Lake Union,Seattle,47.6287704,-122.3317388,98109,japanese,$$,3.5
Itadakimasu,Seattle,47.664349,-122.314514,98105,japanese,$$,4.0
Noren Sushi Kitchen & Bar,Seattle,47.614225,-122.327007,98122,japanese,$$,4.0
Yoshino Teriyaki,Seattle,47.60912,-122.32598,98104,japanese,$,4.0
Shiki Japanese Restaurant,Seattle,47.625857,-122.3572334,98119,japanese,$$,4.0
Wataru,Seattle,47.67595,-122.3015,98115,japanese,$$$,4.0
Donburi Station,Seattle,47.55317,-122.32111,98108,japanese,N/A,4.5
BB's Teriyaki Grill,Seattle,47.62021,-122.33815,98109,japanese,N/A,3.5
Moon's Kitchen,Seattle,47.61471,-122.34324,98121,japanese,$$,4.0
Yoroshiku,Seattle,47.661275215696,-122.334412382889,98103,japanese,$$,4.0
U:Don Fresh Japanese Noodle Station,Seattle,47.6617673,-122.3134035,98105,japanese,$$,4.0
Hiroshi's Poke,Seattle,47.66359,-122.31609,98105,japanese,$$,4.5
Momosan Seattle,Seattle,47.597618,-122.327224,98104,japanese,$$,3.5
Union Teriyaki and Burgers,Seattle,47.61271,-122.30472,98122,japanese,N/A,4.0
Ishoni Yakiniku,Seattle,47.62461,-122.32117,98102,japanese,N/A,5.0
Bento World,Seattle,47.61348,-122.34204,98121,japanese,$,4.0
Sushi Kappo Tamura,Seattle,47.648602,-122.323398,98102,japanese,$$$,4.0
Urara,Seattle,47.60986,-122.34211,98101,japanese,$$,4.0
Hanabi Japanese Curry House,Seattle,47.724408,-122.345618,98133,japanese,N/A,4.0
Sake Nomi,Seattle,47.6010711,-122.3352336,98104,japanese,$$,4.5
Okinawa Teriyaki,Seattle,47.60535,-122.3381,98101,japanese,$,4.0
"Hiroshi's Catering, Take-out & Deli",Seattle,47.5804884,-122.3134701,98144,japanese,$,4.0
Red Bowls,Seattle,47.60469,-122.33282,98104,japanese,$,4.0
Nijo Sushi Bar & Grill,Seattle,47.60492,-122.33762,98104,japanese,$$,4.0
Sushi Kudasai,Seattle,47.610282,-122.333958,98101,japanese,$$,4.0
Issian,Seattle,47.6614941311312,-122.338273105585,98103,japanese,$$,4.0
Teriyaki Seven,Seattle,47.6233,-122.29603,98112,japanese,$,4.0
Arashi Ramen,Seattle,47.6682,-122.3823,98107,japanese,$$,4.0
Musashi's Chinatown,Seattle,47.59846,-122.32712,98104,japanese,$$,3.5
Yasuko's Teriyaki,Seattle,47.64869,-122.37588,98119,japanese,$,4.0
Ikiiki,Seattle,47.63855,-122.35634,98109,japanese,$$,4.0
Ramen Ramen,Seattle,47.55401,-122.28032,98118,japanese,N/A,4.0
Teriyaki Madness,Seattle,47.61887,-122.31287,98112,japanese,$,3.5
Irashai Sushi,Seattle,47.581474,-122.38625,98116,japanese,$$,4.0
Mura Asian Eatery,Seattle,47.64026,-122.39916,98199,japanese,$$,4.5
Toshi's Teriyaki,Seattle,47.66111,-122.28755,98105,japanese,$,4.0
Sunny Teriyaki,Seattle,47.6563279,-122.384385018385,98199,japanese,$,4.5
Gokan Sushi & Katsu House,Seattle,47.61315,-122.319632,98122,japanese,$$,3.5
Ten Sushi,Seattle,47.6247303,-122.3472236,98109,japanese,$$,3.0
Teriyaki & Wok,Seattle,47.6218215030362,-122.320554256439,98102,japanese,$,4.0
Bistro Box Restaurant And Bar,Seattle,47.588824,-122.334698,98134,japanese,$$,4.5
Jae's Asian Bistro & Sushi,Seattle,47.62343,-122.2959,98112,japanese,$$,4.0
BB's Teriyaki Grill,Seattle,47.60654,-122.33534,98101,japanese,N/A,4.0
Palmi Korean Cuisine & Teriyaki,Seattle,47.65028,-122.34959,98103,japanese,N/A,4.0
Katsu Burger & Sushi,Seattle,47.6695849854559,-122.383774435482,98107,japanese,$$,4.0
Kisaku Sushi,Seattle,47.668597,-122.333108,98103,japanese,$$,4.0
BeanFish,Seattle,47.6501840524394,-122.352953752531,98103,japanese,$,4.0
Tsui Sushi Bar,Seattle,47.6756859,-122.3256149,98115,japanese,$$,4.0
Village Sushi,Seattle,47.66684,-122.31325,98105,japanese,$$,4.0
Joy Bento,Seattle,47.6054378676837,-122.334748506546,98104,japanese,$,4.0
Toshio's Teriyaki,Seattle,47.5881972,-122.3054002,98144,japanese,$$,3.5
Moli Bento,Seattle,47.6211168,-122.3124808,98112,japanese,$,3.5
Mejari Fusion,Seattle,47.66158,-122.33421,98103,japanese,$$,4.0
Pinto Thai Bistro & Sushi Bar,Seattle,47.6223,-122.32065,98102,japanese,$$,4.0
Diablo Food Truckz,Seattle,47.586853,-122.329559,98134,japanese,$,3.5
Yume Sushi,Seattle,47.63935,-122.3992,98199,japanese,$$,4.5
Katsu Burger,Seattle,47.54408,-122.32914,98108,japanese,$$,4.0
BB's Teriyaki Grill,Seattle,47.65902,-122.31363,98105,japanese,$,4.0
Hokkaido Ramen Santouka - Seattle,Seattle,47.66239,-122.298872,98105,japanese,$$,3.5
Ohana Belltown,Seattle,47.61265,-122.34585,98121,japanese,$$,3.5
Kiki Ramen,Seattle,47.6154043167892,-122.338249124587,98121,japanese,$$,2.5
Fort St. George,Seattle,47.59819,-122.32598,98104,japanese,$$,3.5
Midori Teriyaki,Seattle,47.616699,-122.331077,98101,japanese,$,3.0
Samurai Noodle,Seattle,47.59726,-122.3275,98104,japanese,$,3.5
Ichiro Sushi and Teriyaki,Seattle,47.6407179236412,-122.398289367557,98199,japanese,$$,4.0
Modern Japanese Cuisine,Seattle,47.67349,-122.3541,98103,japanese,$$,4.0
Fuji Sushi,Seattle,47.6002044677734,-122.326736450195,98104,japanese,$$,3.5
Ku Sushi and Izakaya,Seattle,47.66663,-122.3127,98105,japanese,$$,3.5
Nikko Teriyaki,Seattle,47.560639,-122.385175,98116,japanese,$,4.5
Big Tuna,Seattle,47.6610565185547,-122.317375183105,98105,japanese,$,4.0
Teriyaki Bowl,Seattle,47.65791,-122.38955,98199,japanese,$,4.0
Katsu Ramen,Seattle,47.676762,-122.203655,98033,japanese,N/A,4.0
TERIKING,Seattle,47.62601,-122.345797,98109,japanese,N/A,3.5
Kizuki Ramen & Izakaya,Seattle,47.70223,-122.32481,98125,japanese,$$,4.0
Izumi Cafe & Karaoke,Seattle,47.60054,-122.33194,98104,japanese,N/A,3.5
Poke Alice 2,Seattle,47.61435,-122.33886,98121,japanese,$$,3.5
Shodai Teriyaki,Seattle,47.6122666,-122.2964449,98122,japanese,$,3.5
Mashiko Japanese Restaurant & Sushi Bar,Seattle,47.56038,-122.38698,98116,japanese,$$$,4.0
Shiku Sushi,Seattle,47.66683,-122.38326,98107,japanese,$$,4.0
Wann Japanese Izakaya,Seattle,47.6123629310883,-122.342370384656,98121,japanese,$$,3.5
Beyond The Bowl,Seattle,47.7197699,-122.29466,98125,japanese,$$,4.5
Nasai Teriyaki,Seattle,47.66559,-122.30119,98105,japanese,$,3.5
Yummy Teriyaki,Seattle,47.62531,-122.35518,98109,japanese,$,3.0
Ten Sushi #35,Seattle,47.5989099,-122.31679,98144,japanese,$$,3.5
Itsumono Izakaya,Seattle,47.59934,-122.32585,98104,japanese,$$,3.5
Neko Jiru at Opus,Seattle,47.682866,-122.355035,98103,japanese,N/A,4.0
Sanshimai,Seattle,47.62340810000001,-122.331077,98109,japanese,N/A,5.0
Musashi Rollhouse,Seattle,47.61909,-122.19139,98004,japanese,N/A,4.5
Daimonji Japanese Restaurant,Seattle,47.547646,-122.322293,98108,japanese,$$,4.0
Seattle's Best Teriyaki,Seattle,47.58048,-122.32956,98134,japanese,$,3.5
City Teriyaki,Seattle,47.55327,-122.27892,98118,japanese,N/A,4.0
Japonessa Sushi Cocina,Seattle,47.61488967,-122.19963333,98004,japanese,$$,4.0
Kyoto Teriyaki,Seattle,47.61392,-122.32182,98122,japanese,$,3.0
Coco Ramen & Curry Bar Izakaya,Seattle,47.615107,-122.198586,98004,japanese,$$,3.5
Sushi Tokyo,Seattle,47.67452,-122.31773,98115,japanese,$$,3.5
Billy Beach Sushi & Bar,Seattle,47.66817,-122.38435,98107,japanese,$$,4.0
Sushi Joa,Seattle,47.58615,-122.23409,98040,japanese,$$,4.0
Toyoda Sushi,Seattle,47.720472,-122.294722,98125,japanese,$$,4.0
Sunny Teriyaki,Seattle,47.6686249673367,-122.383393719792,98107,japanese,$,4.0
Kizuki Ramen & Izakaya,Seattle,47.560923,-122.385777,98116,japanese,$$,3.5
Teriyaki Madness,Seattle,47.66157,-122.33052,98103,japanese,$,3.5
Yak's Teriyaki,Seattle,47.573512,-122.329552,98134,japanese,$,3.5
I Luv Teriyaki,Seattle,47.5451092,-122.329276,98108,japanese,$,4.0
Kamei Japanese Restaurant,Seattle,47.56242,-122.38655,98116,japanese,$$,4.0
Othello Wok and Teriyaki,Seattle,47.5364031915525,-122.280449143148,98118,japanese,$$,4.0
Wanna Teriyaki & Burger,Seattle,47.5335376486,-122.354553837801,98106,japanese,$,4.5
Sushi Kudasai,Seattle,47.60453,-122.33061,98104,japanese,N/A,4.5
Teriyaki Plus,Seattle,47.5679977,-122.322826,98108,japanese,$,3.5
Kozue Restaurant,Seattle,47.66161,-122.3387,98103,japanese,$$,3.5
New Teriyaki & Wok,Seattle,47.5437508,-122.3867569,98136,japanese,$,4.0
Nasai Teriyaki at UW,Seattle,47.66004,-122.31336,98105,japanese,$,3.5
L L Teriyaki & Pho,Seattle,47.57435,-122.29469,98144,japanese,N/A,3.5
Nori Presto,Seattle,47.7191619873047,-122.31224822998,98125,japanese,$,4.0
Izumi,Seattle,47.71244,-122.1879,98034,japanese,$$,4.0
Umai Sushi and Teriyaki,Seattle,47.6086751,-122.3402367,98101,japanese,$,3.5
Ichi Roll Wok & Teriyaki,Seattle,47.7196259,-122.3550829,98133,japanese,$$,4.0
Tengu Sushi,Seattle,47.7023578971226,-122.325114671164,98125,japanese,$$,3.5
Sushi Kudasai,Seattle,47.605587,-122.3334395,98104,japanese,$$,3.5
Asia Ginger Teriyaki & Roll,Seattle,47.5665894,-122.3300476,98134,japanese,$,3.5
Yo Zushi Japanese Restaurant,Seattle,47.61602,-122.32045,98122,japanese,$$,3.0
J Sushi,Seattle,47.59763,-122.32398,98104,japanese,$$,3.5
I Love Bento,Seattle,47.6831699,-122.29025,98115,japanese,$,3.0
Teriyaki 1st,Seattle,47.690951,-122.366736,98117,japanese,$,4.0
Toshi's Teriyaki,Seattle,47.5417709,-122.2250595,98040,japanese,$,4.0
O Maki Rolls & Teriyaki,Seattle,47.691519,-122.355879,98103,japanese,N/A,4.5
Wabi-Sabi Sushi Bar & Restaurant,Seattle,47.55754,-122.28522,98118,japanese,$$,3.5
Manna Deli & Teriyaki,Seattle,47.700941,-122.345129,98103,japanese,$,4.0
Minamoto Japanese Restaurant,Seattle,47.61811,-122.1922,98004,japanese,$$$,3.5
Gourmet Teriyaki,Seattle,47.586462,-122.235843,98040,japanese,$,3.0
Samurai Noodle,Seattle,47.65799,-122.31288,98105,japanese,$$,3.0
Teriyaki Plus,Seattle,47.70902,-122.33349,98133,japanese,$,3.5
Himitsu Teriyaki,Seattle,47.6869659423828,-122.312469482422,98115,japanese,$,3.5
Moshi Moshi Sushi & Izakaya,Seattle,47.66704,-122.38359,98107,japanese,$$,3.5
aa Sushi,Seattle,47.70702,-122.21179,98034,japanese,$$,4.0
Taste of Asia,Seattle,47.6102714538574,-122.337501525879,98101,japanese,$,3.5
Ginza,Seattle,47.60986,-122.20425,98004,japanese,$$,3.5
Rolls N Sushi,Seattle,47.60459,-122.33337,98104,japanese,$,3.5
Oto Sushi,Seattle,47.70535,-122.21136,98034,japanese,$$,4.0
Rolls and Rolls Plus Sushi,Seattle,47.62073,-122.19322,98004,japanese,$$,4.0
Rainier Teriyaki,Seattle,47.57325,-122.29373,98144,japanese,$,3.5
